,v_ego,line_left,line_right,d_target,v_target,act_lon_ego,act_lat_ego,line_left_target,line_right_target,act_lon_target,act_lat_target
11.15,20.770417956502833,1.458994400173188,-1.5925284270954942,32.25251491713994,21.625157588450303,a,fl,1.4302724117712773,-1.621250415497405,c,fl
11.16,20.729904829253424,1.461838720822295,-1.5795208502910911,32.38305497719467,21.664800625939794,a,fl,1.520280000707596,-1.52107957040579,c,fl
11.17,20.676030794475192,1.4968541352600973,-1.5651565359768587,32.524770494711646,21.67526772963352,a,fl,1.5711160053267446,-1.4908946659102114,c,fl
11.18,20.77638496400659,1.464965910005191,-1.606759370270269,32.47843665999874,21.66766142882011,a,fl,1.520727942276793,-1.550997337998667,c,fl
11.19,20.82442278959951,1.3858292185062329,-1.595946723973849,32.58904681541972,21.593438552831152,a,fl,1.3801530880130835,-1.6016228544669984,c,fl
11.200000000000001,20.932817079649755,1.430844722381369,-1.6357589755117987,32.46361661576662,21.64183984330456,a,fl,1.4148807856460175,-1.6517229122471502,c,fl
11.21,20.858533605479042,1.4746890612799157,-1.6252472747816324,32.4931419559619,21.599628634468818,a,fl,1.4615245648421848,-1.6384117712193633,c,fl
11.22,20.891190354308193,1.5087745255474647,-1.5790847427022248,32.441951427978424,21.68416473056409,a,fl,1.5933720766267419,-1.4944871916229476,c,fl
11.23,20.907429432475272,1.5430612954127294,-1.6508347174415288,32.559567101357345,21.69424380642629,a,fl,1.6556303959232759,-1.5382656169309823,c,fl
11.24,20.89140157203201,1.4479266851947514,-1.49378094317967,32.49479884748229,21.695180170857427,a,fl,1.416415479068971,-1.5252921493054505,c,fl
11.25,20.90330811095753,1.4104847910533138,-1.5013996759904864,32.45094561424807,21.728978340715365,a,fl,1.405658005958571,-1.5062264610852292,c,fl
11.26,20.940380668946336,1.400662568229026,-1.486443064695361,32.52909737836214,21.70274324542186,a,fl,1.3810256325646817,-1.5060800003597052,c,fl
11.27,20.998067324647465,1.4203144572806463,-1.5186386419943636,32.522598814707976,21.75725292875492,a,fl,1.3410645478999854,-1.5978885513750245,c,fl
11.28,20.947586409405396,1.3799359930413975,-1.5574282283916943,32.50519385038149,21.777217523187513,a,fl,1.2834410915142516,-1.6539231299188402,c,fl
11.290000000000001,20.85110363498988,1.3488757573165637,-1.569253372015571,32.70510155371322,21.796918890511023,a,fl,1.136402579736755,-1.7817265495953798,c,fl
11.3,20.765836204284657,1.4818657291802575,-1.64075954929679,32.7298243913131,21.78259343356369,a,fl,1.3828482351399964,-1.739777043337051,c,fl
11.31,20.80439363054573,1.5042458643376644,-1.6167775164331293,32.6725551589949,21.80765984653424,a,fl,1.3225964986916625,-1.7984268820791312,c,fl
11.32,20.88499393373081,1.5092110635567824,-1.6469513467950716,32.524660979663444,21.854748953264696,a,fl,1.4024542807674696,-1.7537081295843844,c,fl
11.33,20.892605482006605,1.4569981027905734,-1.585042173034635,32.47021044777109,21.87191064845284,a,fl,1.3255338057428068,-1.7165064700824015,c,fl
11.34,20.83852761921414,1.4345787843033186,-1.5608372229812049,32.4415888444166,21.807592544519515,a,fl,1.2705250886809845,-1.724890918603539,c,fl
11.35,20.854103284428945,1.4858796427820717,-1.586579896884743,32.327007296972646,21.77496650516821,a,fl,1.3520808460761957,-1.7203786935906191,c,fl
11.36,20.864747286901085,1.5967872631183375,-1.5893832240612862,32.39814614599927,21.723138288029165,a,fl,1.394645765688971,-1.7915247214906527,c,fl
11.370000000000001,20.893070457941867,1.6063121104086413,-1.6455136931903853,32.396729662715885,21.68849962259293,a,fl,1.4105325783591744,-1.8412932252398522,c,fl
11.38,20.84927595692231,1.6451192106428205,-1.5956594486638604,32.41612181074145,21.706804440287844,a,fl,1.4390839800124922,-1.8016946792941888,c,fl
11.39,20.925016693024407,1.593133193641537,-1.6268143603984901,32.428925842590786,21.73904903032,a,fl,1.5061744754237754,-1.7137730786162517,c,fl
11.4,20.928960490025677,1.556827648627845,-1.6157632715810981,32.51787619015879,21.72834605876757,a,fl,1.493995830948389,-1.6785950892605541,c,fl
11.41,20.916926751107503,1.480934831004896,-1.6683597135313952,32.57257399994934,21.7488621721422,a,fl,1.4255576889893216,-1.7237368555469696,c,fl
11.42,20.950325964093814,1.4194289562182822,-1.6277959749691089,32.667260286468306,21.72706301105315,a,fl,1.4004366194163522,-1.646788311771039,c,fl
11.43,20.83094154434825,1.443404991024534,-1.6107363328587123,32.57802705995465,21.714156625134947,a,fl,1.3618702658318498,-1.6922710580513964,c,fl
11.44,20.90171940515048,1.4542600992418973,-1.6559281665150636,32.459497272838284,21.773144347871117,a,fl,1.3791302672483476,-1.7310579985086132,c,fl
11.450000000000001,20.978619796501807,1.353918900818271,-1.5565878401433553,32.679978449265924,21.841116598197264,a,fl,1.3209948137687049,-1.5895119271929214,c,fl
11.46,20.925664021397896,1.3911866797895267,-1.6017278570808393,32.74511715796673,21.758922784696527,a,fl,1.3568256635385951,-1.6360888733317709,c,fl
11.47,20.84706076602018,1.4269437009307644,-1.5818225375219555,32.64865119815787,21.770181815760527,a,fl,1.4377921569458723,-1.5709740815068476,c,fl
11.48,20.868036625805857,1.3869184081014891,-1.5558748839490426,32.79399333044905,21.792355306714594,a,fl,1.3840767486633008,-1.558716543387231,c,fl
11.49,20.953512255926373,1.4245685264925136,-1.6196353190558768,32.792384492604825,21.839498023019388,a,fl,1.337015039634072,-1.7071888059143183,c,fl
11.5,21.005391187706582,1.4530578573272446,-1.590237458502861,32.58250803955662,21.785649954184702,a,fl,1.482497995362092,-1.5607973204680134,c,fl
11.51,21.023648709074156,1.482335033736167,-1.61945676122234,32.48889347865278,21.774612024774655,a,fl,1.5641569683654406,-1.5376348265930664,c,fl
11.52,21.018337343423823,1.4683953233005111,-1.69657039138257,32.60629971567656,21.79563755048769,a,fl,1.5017983634022933,-1.6631673512807879,c,fl
11.53,20.959690621589584,1.496257709744816,-1.7071629428524893,32.469480817396075,21.814813841625845,a,fl,1.5741832410546124,-1.6292374115426929,c,fl
11.540000000000001,20.968240828938352,1.4939846303032065,-1.7815051878351096,32.52558386248968,21.83040104529559,a,fl,1.542126810509643,-1.733363007628673,c,fl
11.55,21.09090207807962,1.5314811055317705,-1.6386109434343197,32.72258074832612,21.768354420442687,a,fl,1.5773852846534577,-1.5927067643126325,c,fl
11.56,21.103626799759386,1.4485585939409804,-1.5245694364271256,32.68989055279449,21.754821329303816,a,fl,1.5322330693035309,-1.4408949610645752,c,fl
11.57,21.145611196746607,1.4787202657684886,-1.5745322507015604,32.714594613408934,21.82970297390053,a,fl,1.5804217418216688,-1.4728307746483802,c,fl
11.58,21.196176993210088,1.479698849606735,-1.642769776191809,32.77132022323346,21.87096092399393,a,fl,1.4922109698627852,-1.6302576559357587,c,fl
11.59,21.12942789918951,1.5490105778568009,-1.6279906304542437,32.60351087107168,21.877913648707196,a,fl,1.6602947364250364,-1.5167064718860082,c,fl
11.6,21.111390757063745,1.5223886552359318,-1.473998197284697,32.561108201675125,21.888069400849304,a,fl,1.6648220124346653,-1.3315648400859634,c,fl
11.61,21.250203334299815,1.4261494228036966,-1.5485832886906228,32.57620640732055,21.913075193153972,a,fl,1.4441419781433678,-1.5305907333509516,c,fl
11.620000000000001,21.25385257543263,1.4245532972740926,-1.5696249695454076,32.58030299133468,21.95064266392885,a,fl,1.4609751914616163,-1.533203075357884,c,fl
11.63,21.234414458959844,1.4931663497359042,-1.624395832584606,32.56506274941206,21.88619950225191,a,fl,1.4791466415490018,-1.6384155407715084,c,fl
11.64,21.266774495716838,1.5126413835350043,-1.543244718503888,32.48075320619893,21.924303102181646,a,fl,1.5347574459029498,-1.5211286561359425,c,fl
11.65,21.26884035910467,1.5096526340677385,-1.6138840232752618,32.56336612211328,21.943122624371203,a,fl,1.4416850234492151,-1.6818516338937852,c,fl
11.66,21.188041259042304,1.5181644558007428,-1.5304710249030695,32.39751571491609,21.951741825288448,a,fl,1.3927038525960498,-1.6559316281077625,c,fl
11.67,21.27431056387599,1.5111406135466379,-1.4994848833903986,32.38912241963462,21.9009445604715,a,fl,1.4447242312278687,-1.5659012657091678,c,fl
11.68,21.376365997366747,1.4317132003525468,-1.4198492044922562,32.499382875220896,21.921749014471207,a,fl,1.4072096554831057,-1.4443527493616972,c,fl
11.69,21.297857928363687,1.4819255877931874,-1.5935671490575551,32.77989007271392,21.838553104578192,a,fl,1.4055678848923832,-1.6699248519583594,c,fl
11.700000000000001,21.373134020098046,1.5219899514974364,-1.4667697621331792,32.88311482958318,21.94131949706264,a,fl,1.4359891446061785,-1.552770569024437,c,fl
11.71,21.294070227937063,1.5509591299636067,-1.5723236625649033,32.911550073674746,21.947669970325855,a,fl,1.4848994123644514,-1.6383833801640586,c,fl
11.72,21.31956024388716,1.5408209949968465,-1.5640854919888312,32.90474213426755,21.973548910506985,a,fl,1.500250469965976,-1.6046560170197017,c,fl
11.73,21.35875867585494,1.392088292253317,-1.5514412809938891,32.915967109583804,21.974378269698573,a,fl,1.3470718116741003,-1.596457761573106,c,fl
11.74,21.338237797497428,1.3653433101019292,-1.6323284378943603,33.02275045910718,22.057869838396268,a,fl,1.3812096446236797,-1.6164621033726099,c,fl
11.75,21.399192323774567,1.3839517983345409,-1.6357865865522965,32.93814674264577,22.067640077019874,a,fl,1.4613258697712177,-1.5584125151156196,c,fl
11.76,21.31922303114139,1.3836033575851554,-1.639488236873842,32.918310049580974,22.078341415791115,a,fl,1.471686271878817,-1.5514053225801803,c,fl
11.77,21.297249040145132,1.4608139746845663,-1.7295706152703272,32.93559575016067,22.007697102418266,a,fl,1.5235902514167408,-1.6667943385381527,c,fl
11.78,21.28214130533583,1.4922812137134316,-1.7140781752289316,32.99702806454719,22.02730382416341,a,fl,1.5867788847083462,-1.619580504234017,c,fl
11.790000000000001,21.372794947882134,1.4158533664446864,-1.7796924152862648,32.7872266847321,22.023598961791652,a,fl,1.4858209016789656,-1.7097248800519855,c,fl
11.8,21.40293525086517,1.4475302898579572,-1.6151724933744165,32.840309485135485,22.00915123995811,a,fl,1.556225170902929,-1.5064776123294448,c,fl
11.81,21.331570109347293,1.4774219989757618,-1.5007192492842785,32.8384312155496,21.99380827586334,a,fl,1.5918251937513288,-1.3863160545087116,c,fl
11.82,21.353646598447437,1.4144760672960015,-1.5339483034359491,32.892701947087794,21.939961662972053,a,fl,1.526973131911167,-1.4214512388207836,c,fl
11.83,21.33229812452933,1.5087574380388233,-1.5589271650833012,32.95305106491766,21.97800686923043,a,fl,1.627518972981586,-1.4401656301405386,c,fl
11.84,21.3565061119529,1.4359331275394498,-1.5790326726139823,33.07834423163284,22.045333075627415,a,fl,1.5991055980840572,-1.415860202069375,c,fl
11.85,21.340617918998063,1.4344470478236708,-1.5962547637297992,32.977828571643805,22.067468735994844,a,fl,1.6534779332101588,-1.3772238783433113,c,fl
11.86,21.366279560586424,1.4887812754041292,-1.5805839559522896,32.98724744570112,22.034940021797357,a,fl,1.725412188427944,-1.3439530429284747,c,fl
11.870000000000001,21.382100655197227,1.4872480241451396,-1.5580599665814119,33.0495287142431,21.972094281570488,a,fl,1.5823099917947632,-1.4629979989317883,c,fl
11.88,21.444141265681285,1.455724059380273,-1.5805058499568103,32.89291941995098,21.94205914061839,a,fl,1.569133537995466,-1.4670963713416172,c,fl
11.89,21.422448604138452,1.4880255844421086,-1.5526830768257558,32.798298443521595,21.926791087741748,a,fl,1.65914495451615,-1.3815637067517144,c,fl
11.9,21.43853524517409,1.4386097624859098,-1.5765119243483616,32.916696585893845,21.96260476104338,a,fl,1.5510283782883179,-1.4640933085459535,c,fl
11.91,21.335710976614,1.4916186000257483,-1.6212978331920498,32.87951470963687,21.98659324838967,a,fl,1.6359866572607205,-1.4769297759570776,c,fl
11.92,21.400886181705786,1.460814184227556,-1.4682158433777919,32.97139306933488,21.97475183826068,a,fl,1.6260576309559065,-1.3029723966494413,c,fl
11.93,21.441400521024683,1.5297885093662222,-1.4947681418171261,32.952418845527525,22.01049823440177,a,fl,1.625549814918237,-1.3990068362651114,c,fl
11.94,21.476091449137954,1.525553001187545,-1.558789339498347,33.053965885918366,22.040344356637185,a,fl,1.6497104163227392,-1.434631924363153,c,fl
11.950000000000001,21.545235507357074,1.4983706956070524,-1.503976534201812,33.02457321822395,22.04368453291435,a,fl,1.6607148635577758,-1.3416323662510887,c,fl
11.96,21.570197140899545,1.5103992650780504,-1.6124713158678832,32.87141231371532,22.043912773556944,a,fl,1.7095466650392261,-1.4133239159067075,c,fl
11.97,21.59704608586705,1.5552871992700896,-1.6317459764644555,32.7836860965474,21.995764495345192,a,fl,1.7480923243319353,-1.4389408514026099,c,fl
11.98,21.510612564788175,1.4489084620714328,-1.6155101465957378,32.7424670711027,21.99317792449868,a,fl,1.6154265528410823,-1.4489920558260883,c,fl
11.99,21.41375797378164,1.419856562090247,-1.5258658363927262,32.74688193417199,22.013753301282218,a,fl,1.6241937781988207,-1.3215286202841525,c,fl
12.0,21.320060985832338,1.4730054298896336,-1.4967257244785133,32.85093574469728,21.972315595783535,a,fl,1.708950620673604,-1.2607805336945428,c,fl
12.01,21.27571670011799,1.4395860679571286,-1.5101334854151425,32.85154830903377,21.93130630069626,a,fl,1.5984801886793607,-1.3512393646929104,c,fl
12.02,21.40566674147462,1.4999763842169327,-1.577591618467923,32.956391275948526,21.976470926112246,a,fl,1.6998441251865923,-1.3777238774982634,c,fl
12.030000000000001,21.463854303422902,1.388254007971436,-1.6036880254598294,32.8836273637264,21.95981604315949,a,fl,1.5704010685269143,-1.4215409649043513,c,fl
12.040000000000001,21.481338245412488,1.4618536576244225,-1.6626363045758004,32.853588048223344,21.97653112803226,a,fl,1.6552648901156974,-1.4692250720845257,c,fl
12.05,21.435909503926915,1.366846183230262,-1.6047457922662707,32.96406967633819,22.031974070846154,a,fl,1.5892704457342273,-1.3823215297623057,c,fl
12.06,21.452929287065352,1.3553498112417446,-1.5224170354761823,32.95952073880642,22.00373491949945,a,fl,1.4776985402168956,-1.4000683065010313,c,fl
12.07,21.497396329864713,1.4024879097593967,-1.5330603370410023,32.99575947271784,21.886963428907432,a,fl,1.52262035092304,-1.412927895877359,c,fl
12.08,21.57553131037142,1.528223830811251,-1.4775298284213239,32.92706154057822,21.84989322583817,a,fl,1.6937321169364357,-1.3120215422961392,c,fl
12.09,21.5709709458222,1.549989057057497,-1.5716683180553677,32.993899911879,21.88789393406404,a,fl,1.6816706901014427,-1.439986685011422,c,fl
12.1,21.588294488534217,1.5139612438105043,-1.5144714283737042,33.01985181832621,21.94312301069233,a,fl,1.6964732845581503,-1.3319593876260583,c,fl
12.11,21.62501370685024,1.5057348049018162,-1.565602336927534,33.165600636574986,21.912931327250877,a,fl,1.6595310915984085,-1.4118060502309417,c,fl
12.120000000000001,21.650406970552584,1.5045718817162277,-1.6134697690221529,33.14828653942124,21.850397684301907,a,fl,1.7499344650354063,-1.368107185702974,c,fl
12.13,21.602793664833804,1.5821442961242704,-1.544058191587086,33.0991642764028,21.788829399867982,a,fl,1.8416223529069078,-1.2845801348044485,c,fl
12.14,21.57850695217062,1.4274924328856404,-1.4983294051597709,33.16007761711062,21.730367853109488,a,fl,1.7710689921543148,-1.1547528458910965,c,fl
12.15,21.55184653118722,1.4488293409358635,-1.4263749236953573,33.06697271045681,21.722619716972137,a,fl,1.6850798317399658,-1.190124432891255,c,fl
12.16,21.59490151411412,1.4674197055068097,-1.4849995469303954,33.156136713828985,21.792501311634243,a,fl,1.7441276129953387,-1.2082916394418661,c,fl
12.17,21.68789705366414,1.5435553532340929,-1.5259850831201354,33.23776204258011,21.781846473854454,a,fl,1.7300867790507575,-1.3394536573034708,c,fl
12.18,21.684828289546765,1.4760994499103086,-1.5437847410743812,33.10501782083851,21.832503381347674,a,fl,1.6763196053024088,-1.343564585682281,c,fl
12.19,21.608142551828518,1.5180301471932054,-1.5519608605075126,33.11336934113984,21.82086682054982,a,fl,1.64694186614204,-1.423049141558678,c,fl
12.200000000000001,21.667188047150127,1.525747811647307,-1.5401502914367076,33.23616409667244,21.788727705866894,a,fl,1.640240076567748,-1.4256580265162666,c,fl
12.21,21.664995147592453,1.497079533240736,-1.4516077781572727,33.174854042476106,21.85198866371925,a,fl,1.5895127408251188,-1.35917457057289,c,fl
12.22,21.68873668413043,1.4080651223574978,-1.469797936469412,33.15947513384098,21.851315602773486,a,fl,1.572552807136446,-1.3053102516904638,c,fl
12.23,21.622296717067186,1.3611695809498372,-1.4403194914808144,33.09262980079348,21.817573416521938,a,fl,1.4922710006175812,-1.3092180718130702,c,fl
12.24,21.654460987901363,1.4918583133204355,-1.4825966759012759,33.025739266445264,21.820853078276638,a,fl,1.6569136542106468,-1.3175413350110645,c,fl
12.25,21.737451590052014,1.4769272803022742,-1.4937635975548118,32.99366312126218,21.811564530380263,a,fl,1.5904255873836248,-1.3802652904734611,c,fl
12.26,21.63626944536102,1.4524494650831663,-1.4800289980046488,33.02546355215313,21.84970759396411,a,fl,1.518326645215152,-1.414151817872663,c,fl
12.27,21.667481077107276,1.4215161044817612,-1.4756787578301396,33.08099088925375,21.78567814919573,a,fl,1.5869644449240867,-1.310230417387814,c,fl
12.280000000000001,21.800714838129092,1.4416827258869829,-1.4783033330788387,33.03137864382538,21.841894303922263,a,fl,1.506457059472441,-1.4135289994933806,c,fl
12.290000000000001,21.80926463056242,1.4509418036364037,-1.4524092381208205,33.13306172903262,21.856798756199115,a,fl,1.5884856562489815,-1.3148653855082426,c,fl
12.3,21.81735155222479,1.408076675176505,-1.524890845672536,33.13612126848332,21.83353582593872,a,fl,1.4745979133878582,-1.458369607461183,c,fl
12.31,21.770651369631565,1.3743470803528584,-1.5982232098886544,32.96731057114637,21.780207913419737,a,fl,1.4414852344518068,-1.531085055789706,c,fl
12.32,21.725324599900915,1.3550693318405227,-1.5460463383984044,33.07754354625264,21.821486186416216,a,fl,1.3424059962871095,-1.5587096739518176,c,fl
12.33,21.78888763661126,1.4486125307379505,-1.5661296866012568,32.883248294117884,21.779868720264407,a,fl,1.5140751084491006,-1.5006671088901067,c,fl
12.34,21.845090638955185,1.4741098312692333,-1.6035700875675611,32.90805080400955,21.774985721353545,a,fl,1.5222236811891086,-1.555456237647686,c,fl
12.35,21.799123722050535,1.4853849321644998,-1.677181247072031,32.83312757429594,21.756724543869083,a,fl,1.5815598758733156,-1.5810063033632153,c,fl
12.36,21.759350446551622,1.4576136429236657,-1.5684568495134148,32.95771834536988,21.692484974307604,a,fl,1.5225509834181987,-1.5035195090188818,c,fl
12.370000000000001,21.83713553218702,1.4223987009530954,-1.5927927870280962,32.99442645872815,21.643674538463504,a,fl,1.585187740459368,-1.4300037475218237,c,fl
12.38,21.78835230266014,1.3865295865210703,-1.544220622212488,33.00903205010369,21.72109384932318,a,fl,1.4674082493220835,-1.4633419594114747,c,fl
12.39,21.846923050141655,1.3882481033697651,-1.572116345904056,33.049796682090516,21.788010098823143,a,fl,1.4543443295592737,-1.5060201197145473,c,fl
12.4,21.84075944712611,1.4002269016396693,-1.5602253170649487,32.907450787105866,21.765099274874906,a,fl,1.5219959028856942,-1.4384563158189239,c,fl
12.41,21.788260894007713,1.4173617611755267,-1.5915703078545858,32.82753391539303,21.79961038710389,a,fl,1.5744703506125108,-1.4344617184176016,c,fl
12.42,21.83432835394683,1.3951183856121396,-1.4989828418656905,32.9189072058918,21.850532849261835,a,fl,1.4860844629982435,-1.4080167644795867,c,fl
12.43,21.899473516798466,1.3920263806247337,-1.4940344241922974,33.01981383030056,21.93408424612608,a,fl,1.478601397679245,-1.4074594071377862,c,fl
12.44,21.942246910220305,1.364101880034156,-1.5540610892773785,33.05997095586487,21.88700694716385,a,fl,1.401386751232606,-1.5167762180789286,c,fl
12.450000000000001,21.927851381826695,1.3171015038306384,-1.5454353211525957,32.815830784658075,21.8706637600471,a,fl,1.4227966060319555,-1.4397402189512787,c,fl
12.46,21.87435343980628,1.3982303928965747,-1.5196900873560344,32.79060990177397,21.84238001221343,a,fl,1.5903620713784128,-1.327558408874196,c,fl
12.47,21.85185480048138,1.4428199165453819,-1.4530395088980157,32.852933677933926,21.89772060945874,a,fl,1.540213761919059,-1.3556456635243386,c,fl
12.48,21.763240031068396,1.4217119566336007,-1.5016914976788047,33.009105364788006,21.84691817270118,a,fl,1.525259328282996,-1.3981441260294094,c,fl
12.49,21.735605271022983,1.450467598061028,-1.553097727430133,32.908913162888936,21.866356800173314,a,fl,1.4464207759369128,-1.5571445495542482,c,fl
12.5,21.7661650873576,1.3872152887121136,-1.5849508919044981,33.0168359011391,21.821521427131366,a,fl,1.4469691402938951,-1.5251970403227166,c,fl
12.51,21.831204661258003,1.5016693325931996,-1.5772128879181377,32.946081694370164,21.864269049510774,a,fl,1.4739771229350953,-1.604905097576242,c,fl
12.52,21.85298049107222,1.468059524503035,-1.5579496364239467,33.08033367801449,21.877119678700844,a,fl,1.4816444229168768,-1.5443647380101049,c,fl
12.530000000000001,21.880500462802843,1.4511225565308006,-1.453873314935629,32.95269930525921,21.788009273550742,a,fl,1.3827018446827908,-1.522294026783639,c,fl
12.540000000000001,21.86185486505689,1.4919557529164873,-1.5791774785012265,33.028054778175004,21.830097804441014,a,fl,1.479848787421739,-1.5912844439959748,c,fl
12.55,21.884887203797206,1.5687239546398903,-1.4659181254514082,32.96280028397811,21.81167911035674,a,fl,1.5607074936767014,-1.4739345864145972,c,fl
12.56,21.765273545047844,1.5372143624131633,-1.4712194452424874,33.00796936247578,21.86768723411146,a,fl,1.5705966960876712,-1.4378371115679796,c,fl
12.57,21.865894226871006,1.512831455349471,-1.5406409565249983,32.95065467133897,21.921940967992786,a,fl,1.4644220043609915,-1.589050407513478,c,fl
12.58,21.946163733415403,1.445168383755052,-1.5728304185849311,33.01331085150926,21.872002075255196,a,fl,1.4879048608579983,-1.5300939414819847,c,fl
12.59,21.913778326622374,1.4199746553243462,-1.4912043857903292,33.159922331934,21.884266268243795,a,fl,1.4114121398241213,-1.4997669012905541,c,fl
12.6,21.86221364619968,1.4473727159261291,-1.5276164341769487,33.21141861631123,21.88946597615955,a,fl,1.4105953908112698,-1.564393759291808,c,fl
12.61,21.803632789764162,1.4328010276575907,-1.5816694976658126,33.239059075989836,21.851012520938507,a,fl,1.301041292203717,-1.7134292331196863,c,fl
12.620000000000001,21.878324713747883,1.498993671007145,-1.587034859466092,33.21966510695916,21.746242547003266,a,fl,1.3499122173137772,-1.7361163131594597,c,fl
12.63,21.86016132911248,1.5054199299980382,-1.6355355857518048,33.19856010434327,21.804166033204258,a,fl,1.4407390001070703,-1.7002165156427727,c,fl
12.64,21.8474449760731,1.4884399242828061,-1.5956916366103508,33.146998236493346,21.787691182048984,a,fl,1.2917973190965206,-1.7923342417966364,c,fl
12.65,21.834988288652944,1.3727251082687115,-1.6320914629491052,33.08407914913202,21.804831176799684,a,fl,1.1737933344843254,-1.8310232367334913,c,fl
12.66,21.780482165762283,1.4846750253784986,-1.562089753219225,33.12227609931619,21.864832488655548,c,fl,1.2185652234490851,-1.8281995551486385,c,fl
12.67,21.846667563293074,1.4448724128186148,-1.5315171855097631,33.20691238583768,21.85537147410978,c,fl,1.2665417562704242,-1.7098478420579537,c,fl
12.68,21.905729217599223,1.4203946056514656,-1.5744406759685043,33.205218356300435,21.9386874842461,c,fl,1.3260641526781072,-1.6687711289418627,c,fl
12.69,22.02128158447224,1.5248235950038653,-1.582480078352968,33.14855907980783,21.949608292750106,c,fl,1.4780614235610676,-1.6292422497957657,c,fl
12.700000000000001,21.909833234086864,1.4825159546117437,-1.621722181634196,33.08135401488247,21.958975557010433,c,fl,1.5018651504082372,-1.6023729858377025,c,fl
12.71,21.96659972661073,1.4317848357094132,-1.667871533350789,33.11808765132606,21.959337863756655,c,fl,1.3361183926577989,-1.7635379764024033,c,fl
12.72,22.044547107895802,1.4574500948598128,-1.4999929354591275,32.99713408188334,21.982817063451876,c,fl,1.3288171132647952,-1.628625917054145,c,fl
12.73,22.00675858671784,1.4343488648744958,-1.565979953284214,33.108139134048635,21.89782875814256,c,fl,1.291827694781628,-1.7085011233770817,c,fl
12.74,21.9574511710069,1.4729843714090516,-1.4863701971721466,33.12699791038417,21.88574394740903,c,fl,1.3443132748563005,-1.6150412937248977,c,fl
12.75,21.914785661260606,1.5775115561609832,-1.4503191657518124,33.13028268501066,21.89229301493459,c,fl,1.3920383925728201,-1.6357923293399754,c,fl
12.76,21.98898031124306,1.6603876736564354,-1.4457358158028566,33.10993821385735,21.922958777824416,c,fl,1.4768118073677639,-1.629311682091528,c,fl
12.77,21.975923428187276,1.5715755400413447,-1.4800463563303767,33.18834191215032,21.924109665312432,c,fl,1.3457561019776711,-1.7058657943940503,c,fl
12.780000000000001,21.96274463929767,1.4747871525622023,-1.5060634522763852,33.206562177122684,21.906218952081616,c,fl,1.2663083553816203,-1.714542249456967,c,fl
12.790000000000001,21.90720625696533,1.4723336642645417,-1.4736091797459492,33.17425209635027,21.916543919066797,c,fl,1.427022660937943,-1.5189201830725478,c,fl
12.8,21.93950373462521,1.4288794545423036,-1.574479426903705,33.15047101449799,21.918734811141054,c,fl,1.3191437203549374,-1.6842151610910712,c,fl
12.81,21.96490579328822,1.387484038216543,-1.5709410056217707,33.32729470982779,21.96645918490106,c,fl,1.2464261286823541,-1.7119989151559596,c,fl
12.82,21.996779163223664,1.3542059857556576,-1.4947533244789133,33.21934912361103,21.926670426940003,c,fl,1.2196120963932113,-1.6293472138413594,c,fl
12.83,21.960636487175982,1.3845210756236552,-1.481316995981215,33.08091009892895,21.885709914553274,c,fl,1.2555030259766917,-1.6103350456281784,c,fl
12.84,22.00540540071769,1.311885923784836,-1.5043277244622795,33.09995952340756,21.839356036800904,c,fl,1.0841618154783097,-1.7320518327688057,c,fl
12.85,21.88296239344376,1.3178523446887742,-1.6018862122968742,33.160720968755086,21.807305808185443,c,fl,1.1886162472833872,-1.7311223097022612,c,fl
12.86,21.977224935380132,1.3449721231658707,-1.5387109378451658,33.11713288219247,21.83870082909454,c,fl,1.355098642877387,-1.5285844181336494,c,fl
12.870000000000001,22.013318909345205,1.4735494131763784,-1.4919452232378976,33.2155445372027,21.892732219472077,c,fl,1.4895861044472163,-1.4759085319670597,c,fl
12.88,22.06834075681793,1.4727665094024098,-1.6500793613000222,33.36714040104689,21.884637147968345,c,fl,1.518575607972552,-1.60427026272988,c,fl
12.89,22.040260075257383,1.5010961525717454,-1.584128101447219,33.36831729548867,21.880909985589213,c,fl,1.531876058383345,-1.5533481956356194,c,fl
12.9,21.98419983692504,1.414596384291051,-1.5442697313509903,33.29109414290703,21.93295418023005,c,fl,1.2947833802307203,-1.664082735411321,c,fl
12.91,22.01688798795442,1.461020792009484,-1.5407517733417275,33.341654051388836,21.93778474913229,c,fl,1.4478241902424687,-1.5539483751087428,c,fl
12.92,21.975147395355947,1.4330551689677171,-1.5134400344965646,33.409869491889,21.931315911998084,c,fl,1.4538335271202831,-1.4926616763439986,c,fl
12.93,21.965716722245713,1.4588845837875917,-1.555742144631454,33.38511919493485,21.96130956236899,c,fl,1.5120781102380463,-1.5025486181809995,c,fl
12.94,21.997703616095674,1.4476134765039066,-1.564026970799113,33.42033135525714,21.99503831033972,c,fl,1.3481785644393482,-1.6634618828636714,c,fl
12.950000000000001,21.947468661554,1.467956554856841,-1.5616605000254662,33.30440845006156,22.009178244623993,c,fl,1.4055185122799503,-1.6240985426023569,c,fl
12.96,21.996518836221988,1.4590068857188563,-1.5722491155441904,33.35680918644878,22.047464843736154,c,fl,1.4068047562603974,-1.6244512450026494,c,fl
12.97,21.939964523827662,1.4060755071947961,-1.579625432162893,33.333938339469576,21.967339265086117,c,fl,1.3613874028866555,-1.6243135364710337,c,fl
12.98,22.009995647097185,1.3960871049926076,-1.4423508057063352,33.38687204933115,21.98216964274412,c,fl,1.4518940086135448,-1.386543902085398,c,fl
